,28,40,44,time
0,0.002902350783337962,-0.01400830233084991,0.0015520234842754319,0.0
0,0.002005572884102358,0.013505687669150099,-0.00039561628806497606,0.001
0,0.002816819451148204,0.01059244166915009,-0.002343256060405363,0.002
0,-0.0018374821650092247,0.00735550166915009,-0.0003956162880649622,0.003
0,-0.003203887259758058,0.004118561669233495,3.71925502489559e-05,0.004
0,0.004268758127949586,-0.0026790123104750083,0.0011192146510252965,0.005
0,0.004311582346289665,0.0031474807380604958,0.0030668547389530246,0.006
0,0.007130506113529746,0.0002342544054466933,0.003932479297092881,0.007
0,0.009610801847171994,-0.001060336008228406,-0.008618903686122108,0.008
0,0.014879908740877013,-0.0004118709416604041,-0.007103602565518938,0.009
0,-0.011030140909185734,0.0008872860196187937,-0.007534334807096657,0.01
0,-0.013720178778348972,-0.003954446647029104,-0.008393003410513362,0.011
0,-0.0111463314675617,-0.007156507707276709,-0.004911734015686009,0.012
0,-0.007537192324271186,-0.010641140010079209,0.0009742825552293069,0.013
0,-0.013639274341567632,-0.01470292016336671,0.0014937619738351615,0.014
0,0.004943382532983497,-0.010887596405110805,0.0003522364961359714,0.015
0,0.0038228288560480835,0.012827381503766389,-0.0019838724334710206,0.016
0,0.009527970877982638,0.008910109966511093,-0.0009308320372286016,0.017
0,0.00980033272618517,0.005575413596576893,0.0033378977970373105,0.018
0,0.008631012385157164,0.005465604577420895,0.003941784087105639,0.019
0,0.025106562600249797,0.003774555151174891,0.0061180968969130264,0.02
0,0.027948174636965768,0.012522507264135299,0.008392684282025047,0.021
0,0.04017228374804302,0.01070554807161389,0.011018062984419548,0.022
0,0.04954904794148694,0.011622952351217186,0.0023386980149310635,0.023
0,0.05912124876533198,0.01755952607725489,0.005749938951424845,0.024
0,0.042839247440105574,0.023022911453181694,0.008068044002202006,0.025
0,0.052316763963082685,0.021865169365037795,0.011467168332317375,0.026
0,0.06515969247008041,0.022820420106283296,0.01227172452114244,0.027
0,0.0731886291483527,0.02490460275273579,0.02562662363151947,0.028
0,0.08427651184654966,0.02939407439068699,0.030748355277552646,0.029
0,0.10783379438773456,0.03238138882989029,0.03368279635455949,0.03
0,0.12282580164920721,0.0623245659659063,0.0367927704213739,0.031
0,0.13038123484797898,0.06740254732513329,0.042654106781368405,0.032
0,0.13940285758189805,0.0708890810097443,0.053407073030657955,0.033
0,0.15046978385975163,0.0759874868602443,0.06145168416093678,0.034
0,0.17804295903213582,0.07813173980301528,0.06892474722645153,0.035
0,0.19072691625140467,0.09800383117765128,0.07666378407120694,0.036
0,0.20303352386517723,0.10222920539882029,0.08442390339342698,0.037
0,0.21867522192164654,0.11051983559917329,0.0796251488997693,0.038
0,0.23833818111288882,0.1218722335062143,0.0888570227624105,0.039
0,0.22287163747682845,0.12719200387835627,0.09607813366400803,0.04
0,0.23625141745088,0.13001031272608327,0.10580639158474522,0.041
0,0.2494120760773679,0.1364494275213713,0.11152406067631782,0.042
0,0.2548988854464574,0.14259876582079328,0.12705656301391424,0.043
0,0.2775837177802345,0.1510233188018943,0.13441909180605613,0.044
0,0.2915713609100813,0.1568448559216173,0.14138027979825588,0.045
0,0.30239693494949427,0.18917480005880127,0.1500836473105201,0.046
0,0.31226738833472956,0.19296591282019332,0.15791326295575409,0.047
0,0.3216416317365828,0.19798037422164427,0.1711270686196404,0.048
0,0.3306386625684282,0.2038786832541593,0.18040350593581775,0.049
0,0.35923559933748406,0.2099988981851823,0.18832428092423956,0.05
0,0.36152430383564493,0.2321892597242593,0.1981219424086398,0.051
0,0.3785792405714001,0.23742133492876832,0.20718705238195365,0.052
0,0.3909263283189961,0.24478291211032932,0.2016585437507046,0.053
0,0.40193917784258537,0.2513517423171303,0.2098752142106289,0.054
0,0.3869366320610353,0.2613280138185683,0.21841093992261987,0.055
0,0.3847349374203298,0.2601387824190123,0.2253100416288875,0.056
0,0.3987950716377479,0.2642867093286143,0.23251308849009003,0.057
0,0.40606201562775085,0.26858791497584933,0.24650603248786293,0.058
0,0.4193491525110277,0.2743332597619593,0.2542992941875754,0.059
0,0.4289677850420321,0.2824907032119193,0.25956721582765185,0.06
0,0.43684435615121586,0.3105373206629023,0.2655520320138883,0.061
0,0.4428129450240919,0.31153572537731933,0.26878813812346447,0.062
0,0.44359172880639763,0.3149409587107943,0.28377209687387966,0.063
0,0.4507576296145923,0.3168680564031523,0.2929731682507617,0.064
0,0.4729422255181178,0.32120123993221833,0.298121138017169,0.065
0,0.48457429923742146,0.3428307927598403,0.30549076933832703,0.066
0,0.4844216019454627,0.3464747501783923,0.3105369854141361,0.067
0,0.49337096643826883,0.3502611375053783,0.3048199155235735,0.068
0,0.498662110657481,0.3554860981109093,0.31192781087412913,0.069
0,0.476345962407928,0.3602091894371283,0.31476527214389227,0.07
0,0.4825379289988544,0.35634003309307233,0.32112369951343683,0.071
0,0.48581674381067286,0.3577996342601223,0.3279745104107316,0.072
0,0.49327729827680167,0.3594113245714793,0.33618470105832843,0.073
0,0.5017232142961545,0.3679751758258733,0.34034566343018985,0.074
0,0.5043288597709402,0.3656906888095493,0.34478719692126397,0.075
0,0.5099823013260925,0.3907566558012573,0.34778002680459774,0.076
0,0.5095517092814975,0.39106118521465233,0.35019174259222713,0.077
0,0.5069293037438372,0.39153168894064433,0.36479233859796945,0.078
0,0.5139484744133695,0.3944371982090123,0.3684288937453536,0.079
0,0.5328785248619021,0.3933068826889033,0.3734387496449653,0.08
0,0.5358843044347343,0.4120972439618183,0.3780930847790954,0.081
0,0.5373616349174005,0.4145578419721783,0.38304369350361694,0.082
0,0.5455993244886452,0.4146106805174143,0.37227914916774874,0.083
0,0.5471529935944467,0.4206750196902343,0.375016632007568,0.084
0,0.5210614759105,0.4227196375165243,0.37849097075162935,0.085
0,0.5229687726243201,0.4094184317063073,0.3842196140755008,0.086
0,0.5277290833252993,0.4137913923370733,0.3898247744215972,0.087
0,0.5345358561291843,0.4148016415186713,0.39292872282201663,0.088
0,0.5371594992706591,0.4143944798043283,0.3948325373785119,0.089
0,0.5395757591654381,0.4187232238503173,0.3970537207428471,0.09
0,0.5349996896874362,0.4394440148934833,0.39937859021272815,0.091
0,0.5373131970874983,0.4344796492419733,0.4007277309291158,0.092
0,0.532643110265842,0.4339366596997573,0.41300598989193343,0.093
0,0.5322230528368368,0.4319915409041803,0.4160903771146916,0.094
0,0.5556995356646385,0.43317898592151133,0.41863970090029595,0.095
0,0.5548673686832701,0.45659975605346526,0.42260409159708595,0.096
0,0.5569729774770422,0.4517603766693913,0.42192670809272736,0.097
0,0.5600554608260776,0.45232784423767836,0.4092523335994722,0.098
0,0.5556645326522794,0.45053623259871933,0.414447236713242,0.099
0,0.5358604959096788,0.4496251044087983,0.4171717681544264,0.1
0,0.5351060395193264,0.44571271736328333,0.4202415297416891,0.101
0,0.5374769117730781,0.4452755638123983,0.42214408312641677,0.102
0,0.5431041155163386,0.4437844020331153,0.42006843187670595,0.103
0,0.5431518654346067,0.4402705819857493,0.4241878163705577,0.104
0,0.5380069191559563,0.4392682014778413,0.42390061566864384,0.105
0,0.5355717789447514,0.4582590973841043,0.4246191341942213,0.106
0,0.5339275025217235,0.45581269921133427,0.4252634462362501,0.107
0,0.5325218238026374,0.45232394805331533,0.43514100914482484,0.108
0,0.5303745140941549,0.4520030349045203,0.4375907115986329,0.109
0,0.5529804299133833,0.44902559279885734,0.4397558974240997,0.11
0,0.5506382944373214,0.4683181110812993,0.4403400676356166,0.111
0,0.549952763321284,0.4665075966387473,0.43869589843104595,0.112
0,0.5492177124819669,0.4662546022684203,0.4283331297111554,0.113
0,0.5496741608510437,0.46885581534940335,0.42894638038399674,0.114
0,0.5307848054577917,0.4662207243663513,0.43209762457605494,0.115
0,0.5294447762912085,0.45543788009601227,0.4347589139108573,0.116
0,0.5298139894403485,0.4523700324776003,0.4371483191566931,0.117
0,0.5321075364297521,0.4476317725194863,0.43385737973408056,0.118
0,0.5377365082545115,0.4506119365151403,0.43289471641472804,0.119
0,0.5220215878919321,0.45289605742906536,0.4338290313200704,0.12
0,0.5232666918083493,0.4603121923072583,0.43298296011393567,0.121
0,0.5192691101383716,0.45700085377359534,0.43252201527819545,0.122
0,0.5193821273420449,0.45235064376676026,0.4434842522572031,0.123
0,0.5154079078501062,0.4528369479112503,0.4446635253542224,0.124
0,0.5409962325346773,0.45328202932784534,0.44515014054210783,0.125
0,0.5370935054197277,0.47116672685449834,0.4455946422082398,0.126
0,0.5361534024657065,0.4679727783827473,0.4438342812700177,0.127
0,0.532327014420086,0.46538896780112626,0.4348930157368334,0.128
0,0.5276656350024339,0.4653587202882923,0.4343532175937879,0.129
0,0.5169180446702137,0.46626478109502034,0.43637316391240866,0.13
0,0.5127246966578051,0.45192363020668436,0.43965559057533565,0.131
0,0.5180328628298824,0.44564238467986933,0.4400899505700149,0.132
0,0.5167026564399392,0.44580369130010433,0.43508049755643996,0.133
0,0.5183856986653278,0.44787690922973433,0.43415009914991,0.134
0,0.5048496602036625,0.45056830511764834,0.4344865414158049,0.135
0,0.501544926209281,0.45614476331574627,0.43262837410076804,0.136
0,0.500316642259904,0.4516595138867273,0.4309570358515519,0.137
0,0.49416322299980164,0.4487665022992303,0.4433233724263938,0.138
0,0.49256413630425255,0.4422875545573263,0.4433269791091779,0.139
0,0.5163157157875384,0.4419343803265393,0.442438191265397,0.14
0,0.5173378211425408,0.4642162575677543,0.4397922786029212,0.141
