,28,40,time
0,0.550243763200892,0.46039841641225665,0.116
0,0.5488622325124007,0.46348084019213764,0.117
0,0.5457329563677336,0.4626269934838686,0.118
0,0.5374416517059757,0.46398874546349067,0.119
0,0.529967998810257,0.4530014636334556,0.12
0,0.525875611117205,0.45038313060783863,0.121
0,0.5247390023212793,0.4522509399085286,0.122
0,0.5291217049844835,0.44857188695240163,0.123
0,0.5262149511627636,0.4493819182879286,0.124
0,0.5241332408740268,0.46924866963127265,0.125
0,0.5190348639020901,0.4641511248707406,0.126
0,0.5139101051575963,0.4622519832627676,0.127
0,0.5100411935643784,0.4590208148826236,0.128
0,0.5061483408907941,0.4564010430511096,0.129
0,0.5393822462706583,0.45795452269434167,0.13
0,0.5328829237549227,0.45720855746835964,0.131
0,0.5327680066108825,0.4593433789247706,0.132
0,0.5215313252011429,0.4611231729368276,0.133
0,0.5175351354571665,0.46157794004427766,0.134
0,0.5139482983502566,0.4467898896517186,0.135
0,0.5103446936007221,0.4452451054750946,0.136
0,0.50715220722666,0.44367312175992263,0.137
0,0.5073607332825094,0.44207489851182563,0.138
0,0.5101170710160832,0.4459541634462046,0.139
0,0.5013308017843141,0.4562829008228966,0.14
0,0.4946668792070183,0.4523455704598156,0.141
0,0.4892720123909798,0.45162249717868963,0.142
0,0.48600091117055927,0.44731693090617564,0.143
0,0.48229221070850364,0.44752202113941064,0.144
0,0.5199931575975761,0.4483542099163556,0.145
0,0.5064440487735845,0.45013794630267556,0.146
0,0.5031343671853352,0.4486659384889136,0.147
0,0.4955464863168256,0.44911799922049966,0.148
0,0.48923204767928613,0.4514948167572186,0.149
0,0.4948667479896324,0.4357280316874776,0.15
0,0.48768474031715997,0.4374246254924766,0.151
0,0.48305868803651814,0.4326318443864016,0.152
0,0.4861131865864718,0.4287952757784366,0.153
0,0.484892530609416,0.43238939004023863,0.154
0,0.47982417755949663,0.4437384547873136,0.155
0,0.4692005408275175,0.4440687756195576,0.156
0,0.46497821714232945,0.4398547748617886,0.157
0,0.46288748620666603,0.4343338901576806,0.158
0,0.4578046221575294,0.4304198583012116,0.159
0,0.49157663826354364,0.4404135600612366,0.16
0,0.48520775907021524,0.43971472745331963,0.161
0,0.4749938491323105,0.4370635610639406,0.162
0,0.46819434641867463,0.43666853267475464,0.163
0,0.46352855671320986,0.4372353038868516,0.164
0,0.46996382587182595,0.4212847747143956,0.165
0,0.4648691460624074,0.42086307113745863,0.166
0,0.46489804800781653,0.41784373025779564,0.167
0,0.4593756459737351,0.41934840208679364,0.168
0,0.4615393872452909,0.41242969769016163,0.169
0,0.4508932269690673,0.42686782569613163,0.17
0,0.43939357118051126,0.42543832238304763,0.171
0,0.44113179887323517,0.4227077153944186,0.172
0,0.4334768321835695,0.41997112952460663,0.173
0,0.4347901412193296,0.4149630215160596,0.174
0,0.46129815768527294,0.4212788448100816,0.175
0,0.45407422941369435,0.4214394199646546,0.176
0,0.44770603687382865,0.4235373850722676,0.177
0,0.43877769745945927,0.42142282194618463,0.178
0,0.4375375106445075,0.4251304971093036,0.179
0,0.4491097241652915,0.40099650694197764,0.18
0,0.44104202821430066,0.40210691882816463,0.181
0,0.4398089514502547,0.4019190687298816,0.182
0,0.43516249128418477,0.4001094995389766,0.183
0,0.4364969216645617,0.39667844142889763,0.184
0,0.42630509083651785,0.4061923225516996,0.185
0,0.41953233965148895,0.4076112477318096,0.186
0,0.41404376992852115,0.4012591267431626,0.187
0,0.4098394974318254,0.39878914447811864,0.188
0,0.4082006523855427,0.3969645561168326,0.189
0,0.43560172234221856,0.4032305134381126,0.19
0,0.42713788269961966,0.4069052991302686,0.191
0,0.4216667923139185,0.4073417051019636,0.192
0,0.4166264453473608,0.40583463708547163,0.193
0,0.40860090542313116,0.4027079703342936,0.194
0,0.42577267081566356,0.3850141115490746,0.195
0,0.4215981561545602,0.3847989221020676,0.196
0,0.41828175805663004,0.38620154706808363,0.197
0,0.41753157701611243,0.3795113134775186,0.198
0,0.4133696011552143,0.3822078405693896,0.199
0,0.3998178165757938,0.3894358580443666,0.2
0,0.3977995145217528,0.3863055178417526,0.201
0,0.3919425787332392,0.38479365870342763,0.202
0,0.3877981459218107,0.38133976952502663,0.203
0,0.38579327618783377,0.37853352097529763,0.204
0,0.40984036377091543,0.3880280122786846,0.205
0,0.40101261419604733,0.38878324540569664,0.206
0,0.3981676317550187,0.3892153732632816,0.207
0,0.38806826773586206,0.3909429670607206,0.208
0,0.3873677661287611,0.3874922128117646,0.209
0,0.4033252925641847,0.36721024533804264,0.21
0,0.39580230744694156,0.3679693551187136,0.211
0,0.3968243029787337,0.3645214997183906,0.212
0,0.39358112734314393,0.3649591159325096,0.213
0,0.39503993901587386,0.3676638179326936,0.214
0,0.3768614178524418,0.3674565834121286,0.215
0,0.3693630197832905,0.3666033432013826,0.216
0,0.3682746942851344,0.36413307426714364,0.217
0,0.3646293451991716,0.3626354128802846,0.218
0,0.35842699295305436,0.3601682644184726,0.219
0,0.38510916432829345,0.37129792600385664,0.22
0,0.37678190467681033,0.3733658826204176,0.221
0,0.37187578125888926,0.3709039132313226,0.222
0,0.3644127241957523,0.3716807348962796,0.223
0,0.3620788512478425,0.37084098919304964,0.224
0,0.38067339392245936,0.3492867782549136,0.225
0,0.3753607280904184,0.3500694652749436,0.226
0,0.3721882368409523,0.3476172759442916,0.227
0,0.37371796599254664,0.3490515282586996,0.228
0,0.3705557893227742,0.3521064126149756,0.229
0,0.3537345860312704,0.34933701390745564,0.23
0,0.3480207179146609,0.3504541976244856,0.231
0,0.34444704704905454,0.3450997853550406,0.232
0,0.34258656805096405,0.3436320232031056,0.233
0,0.3381692320259609,0.3421666310223166,0.234
0,0.3606584634595481,0.3578594289308986,0.235
0,0.35795951805180537,0.35607519583076463,0.236
0,0.34800665416745896,0.3549408314904316,0.237
0,0.34275604415394556,0.3534852886279436,0.238
0,0.3392186459610315,0.3539744589937816,0.239
0,0.3638688393317106,0.3321313254537906,0.24
0,0.35692576553746475,0.3316546074868416,0.241
0,0.35383089253616956,0.3327989647824996,0.242
0,0.3515952007245963,0.3358881437767136,0.243
0,0.3506456922714657,0.33606676072332764,0.244
0,0.33646415489268694,0.3323637589717646,0.245
0,0.3308278958855571,0.33190043102933864,0.246
0,0.3251967879895169,0.3285266146235806,0.247
0,0.3204248382729493,0.3280688247645556,0.248
0,0.32291713312978293,0.3256716738071796,0.249
0,0.33779774046011796,0.3381672715135436,0.25
0,0.33218716563173495,0.3393364051259226,0.251
0,0.324873665277661,0.33791882582967464,0.252
0,0.3218353272718944,0.3381225847251696,0.253
0,0.31581303858290183,0.3360633700275236,0.254
0,0.34651835871568804,0.3142617212601826,0.255
0,0.33580915874419914,0.3186822012982276,0.256
0,0.32937508331870563,0.3169554244116786,0.257
0,0.3310591774650708,0.3200870003087926,0.258
0,0.33018627807381506,0.3216030621793676,0.259
0,0.3173622393692976,0.31373496549811963,0.26
0,0.3088132678609573,0.3152569525672706,0.261
0,0.29599923955863217,0.3116028179021466,0.262
0,0.3049675154018476,0.3082753688150256,0.263
0,0.3041196303886872,0.3081878600670926,0.264
0,0.31736791448718665,0.3239643658999216,0.265
0,0.3105518656478532,0.3245302700669626,0.266
0,0.3050217768316376,0.3257465858650126,0.267
0,0.30291266563035973,0.32081574616570263,0.268
0,0.29397637215208094,0.3152405554469766,0.269
0,0.32475654603115905,0.3057840733631386,0.27
0,0.32138111419802806,0.3034518989402486,0.271
0,0.32014558508711166,0.30500710066430764,0.272
0,0.3137908406546547,0.3055942724967446,0.273
0,0.3108569890861185,0.30683188802684364,0.274
0,0.293836765388742,0.3003039064969196,0.275
0,0.2904855528752389,0.29863439682751064,0.276
0,0.28884716598273996,0.2950257876425506,0.277
0,0.28849458427768987,0.2943334912945556,0.278
0,0.29113581755897483,0.2907310174518956,0.279
0,0.29762485594167915,0.3107612661884246,0.28
0,0.2913084510729528,0.30716492080083063,0.281
0,0.28670479591030795,0.3071322778271296,0.282
0,0.2821058509586761,0.3048368455505156,0.283
0,0.2817816623443819,0.29995493001934864,0.284
0,0.30708252085829013,0.2886022030671546,0.285
0,0.303778634672349,0.28761075233260763,0.286
0,0.29877137413322813,0.2905066972795316,0.287
0,0.2967577915646124,0.29211093321688564,0.288
0,0.2938948094530164,0.2976025542878186,0.289
0,0.27822623915413236,0.28335189452077364,0.29
0,0.2719563884444418,0.2801098882382506,0.291
0,0.2703881744542881,0.2784894072461866,0.292
0,0.27053253880184447,0.27816675520157363,0.293
0,0.274524496535059,0.2771997656289346,0.294
0,0.28236403215932726,0.2963048519368006,0.295
0,0.2709927999349277,0.2956676494341916,0.296
0,0.26773917593649116,0.28953069134709364,0.297
0,0.26406302251516456,0.2853389368349346,0.298
0,0.25911031219816455,0.2847108530070656,0.299
0,0.29088457420778874,0.2763171469392346,0.3
0,0.28508672205370383,0.2769898935979806,0.301
0,0.28100129722726896,0.2799315071742326,0.302
0,0.2833253589672187,0.27737333832580363,0.303
0,0.2741246345856415,0.28129206063192463,0.304
0,0.26364725512791604,0.2693527835873906,0.305
0,0.2578712905192017,0.2668036346140416,0.306
0,0.2576507373371283,0.2658759530722436,0.307
0,0.25743450046791894,0.2636564882723646,0.308
0,0.2572225643761937,0.26241109348625763,0.309
0,0.2604309625279472,0.28285617995873863,0.31
0,0.25681153273357277,0.27902719491906663,0.311
0,0.2510613269639061,0.2729353255924256,0.312
0,0.24616936862095198,0.2717018286057416,0.313
0,0.24213563510436933,0.26885280743477463,0.314
0,0.27568264386641494,0.2643882675519706,0.315
0,0.2695222720241964,0.2647820829366886,0.316
0,0.26592810936939776,0.26517883750369964,0.317
0,0.25977606679228377,0.2668733011102216,0.318
0,0.2566172081382815,0.2682469975629556,0.319
0,0.2504734321493464,0.2540863026251276,0.32
0,0.24518777829548846,0.2535236700235246,0.321
0,0.24503029221324565,0.24972700545553062,0.322
0,0.24359586667786462,0.24690432459616662,0.323
0,0.2468625719011268,0.2508821131051276,0.324
0,0.24629026896256254,0.2648973021870226,0.325
0,0.23803588310753884,0.26240696871138464,0.326
0,0.232774555364645,0.2602432010067796,0.327
0,0.22837123960686753,0.2558164399885796,0.328
0,0.22567993256091504,0.25365839452558364,0.329
0,0.26612021206717207,0.25247428144454964,0.33
0,0.2566047292875972,0.2564721155347136,0.331
0,0.24922821506107598,0.2530278235523176,0.332
0,0.24185562346680564,0.25573654622513364,0.333
0,0.23448693921334648,0.25682962025698863,0.334
0,0.24121334890434612,0.24012233833228563,0.335
0,0.23385243365300176,0.24089733912053762,0.336
0,0.23161945340602055,0.23908558681404263,0.337
0,0.23366037942495047,0.2376003158667676,0.338
0,0.23058106310103707,0.23805999185878662,0.339
0,0.22878658110950564,0.24952803915551863,0.34
0,0.22229883279516,0.2483747881044236,0.341
0,0.21752289493489618,0.24787168503855161,0.342
0,0.2144587526100351,0.2412211482800946,0.343
0,0.20969034202373593,0.23878137814393463,0.344
0,0.24506424779144162,0.2437893069411906,0.345
0,0.24073031136330134,0.2420023909827706,0.346
0,0.23853511747069558,0.2428077485829206,0.347
0,0.22182541293497088,0.2436158200627716,0.348
0,0.22049161134471498,0.2447502917529426,0.349
0,0.22513956165165291,0.2267895119571216,0.35
0,0.22253206109415552,0.2259872036887426,0.351
0,0.22334424809437228,0.2248638830979796,0.352
0,0.21775496753612128,0.22600909433878463,0.353
0,0.2202824130058035,0.2248911135716436,0.354
0,0.21512734387244684,0.2347813869663266,0.355
0,0.20741381927717534,0.2339924087046396,0.356
0,0.20141188618916206,0.23191129698318763,0.357
0,0.2018185977563805,0.2311275960161176,0.358
0,0.19881279922667544,0.2264621940378796,0.359
0,0.23167903931778153,0.22956806730597562,0.36
0,0.22270219087249482,0.23008700010371663,0.361
0,0.2162908719785928,0.23093222327638963,0.362
0,0.21372608975337576,0.2327511217887136,0.363
0,0.20561369620633604,0.2345726065800246,0.364
0,0.21842805674958393,0.2153565598031456,0.365
0,0.21074956432203668,0.2152410296342686,0.366
0,0.20819857222644236,0.21286220427527364,0.367
0,0.21077506683441008,0.21339917995604263,0.368
0,0.20823088778373428,0.2119965389367846,0.369
0,0.2035550643905614,0.22419158551034662,0.37
0,0.19418554652108544,0.2234414040045326,0.371
0,0.1899434614882999,0.21945680678442464,0.372
0,0.1878397531751355,0.2164458082546996,0.373
0,0.18403135329923337,0.21440840086194363,0.374
0,0.21652179307076758,0.22078953909697263,0.375
0,0.20802295229534673,0.22296514949715163,0.376
0,0.20208944183822625,0.2238484706487106,0.377
0,0.2000022670952105,0.21987886118905964,0.378
0,0.19279427930028728,0.22303297817750162,0.379
0,0.20395080485022468,0.2064442174843406,0.38
0,0.20059236196189964,0.2037767514504426,0.381
0,0.20321523125620647,0.20273020036805062,0.382
0,0.19943622243362827,0.2013623925564496,0.383
0,0.19694143272922546,0.2019391783633226,0.384
0,0.18633671477128227,0.2132002881661026,0.385
0,0.1829942760054763,0.2089265003733266,0.386
0,0.18179003033868163,0.2053025074259866,0.387
0,0.17589186726833259,0.2062126297988886,0.388
0,0.17383989654551213,0.20421189800199563,0.389
0,0.20082746652492448,0.20868743058179262,0.39
0,0.19280364725571644,0.21284164612262862,0.391
0,0.18734496458869684,0.20922957524807761,0.392
0,0.1840244000580943,0.21371221662228862,0.393
0,0.18198792914002213,0.21237072095133863,0.394
0,0.19532674144927212,0.18902038098458562,0.395
0,0.1881723070852777,0.19253897449371762,0.396
0,0.18742599934768386,0.19185187047803962,0.397
0,0.1905257715711295,0.1905197006123106,0.398
0,0.18807747699019547,0.19436894935938062,0.399
0,0.1770920606351465,0.1995152812025036,0.4
0,0.1686716694301132,0.19786633864588163,0.401
0,0.16623234024791952,0.1946012182152216,0.402
0,0.1642229815602963,0.19230946445827662,0.403
0,0.16477861198403293,0.19196215194540261,0.404
0,0.19138455601115506,0.20132792927010162,0.405
0,0.18084389651653265,0.2045457830495776,0.406
0,0.17543022721446916,0.2006446239252796,0.407
0,0.17172748739270183,0.20289589856345763,0.408
0,0.16589261026878208,0.20191247365570664,0.409
0,0.18696200008248307,0.1824807239195176,0.41
0,0.17942485003886122,0.18635716809883163,0.411
0,0.17616061951917636,0.18246717496458162,0.412
0,0.18229336995915485,0.18116894276210863,0.413
0,0.1764727837942353,0.18343354488033062,0.414
0,0.1642499294852769,0.1873188126517116,0.415
0,0.1597159974394245,0.1866745527836546,0.416
0,0.15304983557979276,0.18506139200215962,0.417
0,0.15663460993494074,0.18183193505207162,0.418
0,0.14869299725144466,0.1821652786973226,0.419
0,0.17149859180495525,0.19480115372118262,0.42
0,0.17210262391931783,0.19254925692650462,0.421
0,0.16587730261289077,0.19288905713597063,0.422
0,0.15965471461574732,0.19484946519233362,0.423
0,0.15428886106896345,0.19454614595867362,0.424
0,0.1754000979175595,0.1741759223186326,0.425
0,0.17345570463289536,0.1725820671766686,0.426
0,0.16895196384646807,0.16969554545829862,0.427
0,0.16957497473512406,0.17555086411034562,0.428
0,0.17062765913750258,0.17881872610118563,0.429
0,0.15417574965916367,0.17593849036951462,0.43
0,0.14925565199655236,0.17629727584168361,0.431
0,0.148181244687138,0.17212641964520262,0.432
0,0.14283940083934926,0.17313673483189262,0.433
0,0.1426242443848419,0.1735017224760276,0.434
0,0.16547002163045404,0.1842269716745706,0.435
0,0.1592819758091837,0.1842723655474126,0.436
0,0.15309651234602856,0.18464349323760762,0.437
0,0.14904865136560583,0.1872825119116116,0.438
0,0.1385982601217574,0.1873340047595186,0.439
0,0.1746940866978694,0.1631104669952986,0.44
0,0.1633947751204617,0.1628422978570336,0.441
0,0.16106512249208513,0.16484199260715662,0.442
0,0.1608730207060722,0.17072801453268663,0.443
0,0.15897540451486894,0.17111323094546863,0.444
0,0.1502481903642571,0.1669687171824066,0.445
0,0.1415234660069645,0.1673578986057056,0.446
0,0.1396333191717588,0.16580688840595562,0.447
0,0.134756598843711,0.1639341490910516,0.448
0,0.1358604237557439,0.16238706289321161,0.449
0,0.15148490628556233,0.1770266292414026,0.45
0,0.14704254107908646,0.1767782175887336,0.451
0,0.14302961186153518,0.1791212974126296,0.452
0,0.1394461088043845,0.17628720621500463,0.453
0,0.13458399765436413,0.17345504152243763,0.454
0,0.16132273964184587,0.15670595488633962,0.455
0,0.15774643815992712,0.15614348188313362,0.456
0,0.1571615606381548,0.16011463211442162,0.457
0,0.15230899347304722,0.1614981312071616,0.458
0,0.1513018432987224,0.1615887488138366,0.459
0,0.13962189261204275,0.15779692661263162,0.46
0,0.13392237046037986,0.1556254563076066,0.461
0,0.12779817563709192,0.15345586162886463,0.462
0,0.12680037824019558,0.15614354633272962,0.463
0,0.13263699327261577,0.15268290800561463,0.464
0,0.1435999840457224,0.1676746779109626,0.465
0,0.13748502570704368,0.16777837356657463,0.466
0,0.13393439032769774,0.16820760675479762,0.467
0,0.12654297690677865,0.16799128928176463,0.468
0,0.12641293526140743,0.1638924749775166,0.469
0,0.1540405498117793,0.14878988969610962,0.47
0,0.14793693063498284,0.15052121131573362,0.471
0,0.14866764970670973,0.15095956973882663,0.472
0,0.14384952058608944,0.1539892868921906,0.473
0,0.14373068104852782,0.15863927472709963,0.474
0,0.12781482851428697,0.1458115812194246,0.475
0,0.12001429656475346,0.1494940703697406,0.476
0,0.12118308852419798,0.14573338020344162,0.477
0,0.1202190364904843,0.1435929367708596,0.478
0,0.12523524784459214,0.1440438161473746,0.479
0,0.13623171378998503,0.16003377243353262,0.48
0,0.12630704022339823,0.16275403375515962,0.481
0,0.12492464046594404,0.1612680262634726,0.482
0,0.12012833456836908,0.15492835613520062,0.483
0,0.11746919339765424,0.1537695315726916,0.484
0,0.14769164873515453,0.1425779288040356,0.485
0,0.1403396827716541,0.14401212208317263,0.486
0,0.14024892920842222,0.14868497969000863,0.487
0,0.1401602755615057,0.14688567593053461,0.488
0,0.1383656888986129,0.14897241313693363,0.489
0,0.11949294059332599,0.1400552616677026,0.49
0,0.116421493227683,0.14214540790776362,0.491
0,0.11804917613315771,0.13808705365059862,0.492
0,0.11455484227120291,0.13532516169532963,0.493
0,0.11832166138581524,0.1354781986113446,0.494
0,0.12422555177786432,0.1544071647310406,0.495
0,0.11860230945024286,0.15780049040741662,0.496
0,0.11682414636589877,0.15148466201406763,0.497
0,0.11248596257581048,0.1487311279451916,0.498
0,0.10729577437875665,0.14436077861559163,0.499
0,0.13754909354852793,0.13643144446067762,0.5
0,0.13407092109868965,0.14080412593647063,0.501
0,0.1318757505184737,0.1425888935196046,0.502
0,0.12882854318783793,0.14210943570732962,0.503
0,0.12791833391778015,0.14422115701751462,0.504
0,0.11419990065537244,0.1304734939886486,0.505
0,0.1094505474046272,0.1332358411798476,0.506
0,0.1119622417899131,0.1317917771708526,0.507
0,0.10892479243633973,0.13002562456203562,0.508
0,0.1148563994609435,0.12890845997440062,0.509
0,0.1160928593183774,0.14656714204958762,0.51
0,0.10153200519383257,0.1448057734498736,0.511
0,0.10533431865990528,0.14078013085817961,0.512
0,0.10059840665044037,0.13902192497806762,0.513
0,0.10098845720410546,0.13467574053374762,0.514
0,0.1342598602368863,0.13227328827007862,0.515
0,0.12739456218449968,0.1366699729525716,0.516
0,0.12650921603597792,0.13459433536739263,0.517
0,0.12050165518995112,0.13510980232136663,0.518
0,0.1132149271377933,0.13659789404384762,0.519
0,0.10977309776938154,0.12384498791503062,0.52
0,0.10761412291429343,0.12565984759750062,0.521
0,0.10844601958648944,0.12456299188586362,0.522
0,0.11056075589660394,0.12055441559156663,0.523
0,0.10755323270208625,0.11913691154283362,0.524
0,0.10582853438642575,0.13746625658460462,0.525
0,0.10239761079734588,0.1370228595784636,0.526
0,0.09683344851060965,0.1359335794025826,0.527
0,0.09554113199557654,0.13031408295165062,0.528
0,0.09040753778652622,0.1263145511368156,0.529
0,0.1262683009006199,0.12879038888561262,0.53
0,0.12412728257762062,0.12964924114190862,0.531
0,0.12113400779227482,0.13050957286582762,0.532
0,0.11259140212312996,0.1333135430336956,0.533
0,0.10405053797395941,0.13158726663797063,0.534
0,0.10405153059191363,0.1175620826871796,0.535
0,0.10320023835541842,0.1177808942058566,0.536
0,0.10149665423452181,0.11638269023447462,0.537
0,0.10363783850846567,0.11628071182938163,0.538
0,0.1053537230352794,0.11488540206274162,0.539
0,0.09810417853390102,0.1280577620224606,0.54
0,0.09299135711195788,0.12925487881213363,0.541
0,0.09001525187255088,0.1262454035509686,0.542
0,0.08533280089579334,0.12226627137373261,0.543
0,0.08705711355176027,0.12120180543068063,0.544
0,0.12038154389917707,0.12305200088749363,0.545
0,0.11356905871096742,0.12393252515717162,0.546
0,0.10889325781909642,0.1244907616497036,0.547
0,0.102084071607072,0.12699256323205962,0.548
0,0.09954658514393394,0.12820098513856462,0.549
0,0.10426983459275005,0.10998915861895861,0.55
0,0.09917356866424115,0.1112003589383306,0.551
0,0.09792197648852691,0.10691014337706661,0.552
0,0.09752600867568759,0.10877149123078461,0.553
0,0.1005476953772951,0.10901574181027962,0.554
0,0.09161480987491538,0.12026695644146362,0.555
0,0.0873805842187122,0.12407457246530662,0.556
0,0.08314794465602493,0.11882011523777761,0.557
0,0.08446796425744635,0.1164802581297836,0.558
0,0.07853045310648146,0.11219958652711562,0.559
0,0.10803601646609068,0.11795477383038461,0.56
0,0.10551768154926477,0.12112174945496562,0.561
0,0.0995848518223797,0.12137681483093762,0.562
0,0.09664261271507396,0.12001474140302462,0.563
0,0.09113987841781812,0.1218909346305366,0.564
0,0.09716784450798749,0.10726005598731161,0.565
0,0.09593823561158202,0.10460717296165661,0.566
0,0.09513715560637803,0.1042214610562866,0.567
0,0.09348357994646042,0.10577922178826663,0.568
0,0.09610157585862752,0.10118810068895562,0.569
0,0.08719191088176051,0.11537253130394162,0.57
0,0.08298081132142007,0.11402094519299061,0.571
0,0.0774901854452826,0.1065204639299796,0.572
0,0.07541709482562597,0.11196902949838261,0.573
0,0.07548051679712442,0.10576589537435963,0.574
0,0.10330081059401955,0.11315918730749061,0.575
0,0.09824310168510259,0.11634573095804962,0.576
0,0.08934380004322798,0.11370705200137562,0.577
0,0.08727805265290642,0.11624874212783662,0.578
0,0.08862980467590029,0.11782061104279062,0.579
0,0.09510707469678223,0.09770623846654661,0.58
0,0.09133763666116917,0.0976621461343316,0.581
